ts_code,name,start_date,end_date,ann_date,change_reason
601138.SH,工业富联,20180608,,,其他
002316.SZ,亚联发展,20180608,,20180608,改名
603368.SH,柳药股份,20180608,,20180602,其他
600960.SH,渤海汽车,20180606,,20180602,改名
000511.SZ,烯碳退,20180605,,20180529,终止上市
000043.SZ,中航善达,20180601,20191215,20180601,改名
001914.SZ,中航善达,20180601,20191215,20180601,改名
600432.SH,退市吉恩,20180530,,20180523,终止上市
600806.SH,退市昆机,20180530,,20180523,终止上市
603486.SH,科沃斯,20180528,,,其他
300746.SZ,汉嘉设计,20180525,,,其他
000503.SZ,国新健康,20180525,,20180525,改名
300745.SZ,欣锐科技,20180523,,,其他
300282.SZ,三盛教育,20180523,,20180523,改名
000526.SZ,紫光学大,20180523,20210422,20180522,撤销*ST
000526.SZ,紫光学大,20180523,,20180522,撤销*ST
300242.SZ,佳云科技,20180522,,20180522,改名
000595.SZ,宝塔实业,20180518,20200428,20180517,撤销*ST
600057.SH,厦门象屿,20180517,,20180512,改名
603045.SH,福达合金,20180517,,,其他
300454.SZ,深信服,20180516,,,其他
002798.SZ,帝欧家居,20180514,,20180514,改名
300176.SZ,鸿特科技,20180514,20190224,20180512,改名
000780.SZ,平庄能源,20180511,20200505,20180510,撤销*ST
002504.SZ,弘高创意,20180511,20210422,20180510,撤销*ST
002504.SZ,弘高创意,20180511,,20180510,撤销*ST
600228.SH,ST昌九,20180510,20210405,20180509,摘星
600149.SH,ST坊展,20180510,20210415,20180509,摘星
601519.SH,大智慧,20180510,,20180509,撤销*ST
600149.SH,ST坊展,20180510,,20180509,摘星
600228.SH,ST昌九,20180510,,20180509,摘星
600654.SH,ST中安,20180510,20190505,20180509,摘星
600747.SH,ST大控,20180510,20190505,20180509,摘星
002312.SZ,三泰控股,20180509,,20180508,撤销*ST
002312.SZ,三泰控股,20180509,20210525,20180508,撤销*ST
600817.SH,ST宏盛,20180509,,20180508,摘星
600817.SH,ST宏盛,20180509,20210418,20180508,摘星
603013.SH,亚普股份,20180509,,,其他
600275.SH,ST昌鱼,20180509,,20180508,摘星
600847.SH,万里股份,20180509,,20180508,撤销*ST
601106.SH,中国一重,20180509,,20180508,撤销*ST
600275.SH,ST昌鱼,20180509,20210505,20180508,摘星
600815.SH,厦工股份,20180509,20190429,20180508,撤销*ST
002049.SZ,紫光国微,20180508,,20180508,改名
300742.SZ,越博动力,20180508,,,其他
603259.SH,药明康德,20180508,,,其他
600751.SH,海航科技,20180508,,20180503,改名
600225.SH,天津松江,20180507,20200423,20180504,撤销*ST
600112.SH,天成控股,20180507,20190523,20180504,撤销*ST
000995.SZ,*ST皇台,20180503,,20180428,*ST
600074.SH,*ST保千,20180503,20200409,20180502,*ST
000893.SZ,*ST东凌,20180503,20191007,20180428,*ST
002122.SZ,*ST天马,20180503,20210615,20180502,*ST
000995.SZ,*ST皇台,20180503,20201215,20180428,*ST
600634.SH,*ST富控,20180503,20210601,20180502,*ST
600701.SH,*ST工新,20180503,,20180502,*ST
600701.SH,*ST工新,20180503,20210314,20180502,*ST
002427.SZ,*ST尤夫,20180503,,20180502,*ST
600634.SH,*ST富控,20180503,,20180502,*ST
002427.SZ,*ST尤夫,20180503,20200803,20180502,*ST
002122.SZ,*ST天马,20180503,,20180502,*ST
600425.SH,青松建化,20180503,,20180502,撤销*ST
002552.SZ,*ST宝鼎,20180503,20190305,20180502,*ST
600193.SH,*ST创兴,20180503,20190327,20180502,*ST
600896.SH,*ST海投,20180503,20190407,20180502,*ST
600807.SH,*ST天业,20180503,20190422,20180428,*ST
600247.SH,*ST成城,20180503,20190508,20180502,*ST
002263.SZ,*ST东南,20180502,20200602,20180427,*ST
600636.SH,三爱富,20180502,20200507,20180427,撤销*ST
002188.SZ,*ST巴士,20180502,,20180427,*ST
002260.SZ,*ST德奥,20180502,,20180427,*ST
002018.SZ,*ST华信,20180502,20190911,20180427,*ST
002604.SZ,*ST龙力,20180502,20200531,20180427,*ST
002188.SZ,*ST巴士,20180502,20200608,20180427,*ST
000560.SZ,我爱我家,20180502,,20180428,改名
002604.SZ,*ST龙力,20180502,,20180427,*ST
002263.SZ,*ST东南,20180502,,20180427,*ST
600749.SH,*ST藏旅,20180502,20190409,20180427,*ST
000707.SZ,*ST双环,20180502,20190425,20180427,*ST
002194.SZ,*ST凡谷,20180427,20190814,20180426,*ST
300743.SZ,天地数码,20180427,,,其他
603596.SH,伯特利,20180427,,,其他
600870.SH,*ST厦华,20180427,20190408,20180426,*ST
002570.SZ,*ST因美,20180427,20190417,20180426,*ST
600198.SH,*ST大唐,20180427,20190423,20180426,*ST
000816.SZ,*ST慧业,20180427,20190709,20180426,*ST
600289.SH,*ST信通,20180426,,20180425,*ST
603348.SH,文灿股份,20180426,,,其他
600289.SH,*ST信通,20180426,20210519,20180425,*ST
600238.SH,*ST椰岛,20180426,20190425,20180425,*ST
600778.SH,*ST友好,20180426,20190506,20180425,*ST
000659.SZ,珠海中富,20180425,,20180424,撤销*ST
600202.SH,*ST哈空,20180425,20190401,20180424,*ST
600539.SH,*ST狮头,20180425,20190407,20180424,*ST
601798.SH,*ST蓝科,20180425,20190423,20180424,*ST
600408.SH,*ST安泰,20180424,20190327,20180423,*ST
600150.SH,*ST船舶,20180424,20190328,20180423,*ST
000422.SZ,*ST宜化,20180424,20190425,20180421,*ST
600209.SH,*ST罗顿,20180424,20190506,20180423,*ST
000818.SZ,航锦科技,20180423,,20180421,改名
000720.SZ,*ST新能,20180423,20190425,20180420,*ST
603733.SH,仙鹤股份,20180420,,,其他
002134.SZ,天津普林,20180419,,20180418,撤销*ST
300701.SZ,森霸传感,20180419,,20180419,改名
600397.SH,*ST安煤,20180419,20190421,20180418,*ST
603876.SH,鼎胜新材,20180418,,,其他
603773.SH,沃格光电,20180417,,,其他
002248.SZ,华东数控,20180416,,20180413,撤销*ST
002490.SZ,山东墨龙,20180416,,20180413,撤销*ST
000655.SZ,*ST金岭,20180413,20190408,20180412,*ST
601558.SH,ST锐电,20180412,20200512,20180411,摘星
600121.SH,郑州煤电,20180412,,20180411,撤销*ST
600767.SH,ST运盛,20180412,,20180411,摘星
603301.SH,振德医疗,20180412,,,其他
600767.SH,ST运盛,20180412,20210809,20180411,摘星
600403.SH,大有能源,20180412,20210427,20180411,撤销*ST
600403.SH,大有能源,20180412,,20180411,撤销*ST
600321.SH,*ST正源,20180412,20190331,20180411,*ST
002571.SZ,德力股份,20180410,,20180409,撤销*ST
603897.SH,长城科技,20180410,,,其他
600540.SH,新赛股份,20180409,,20180404,撤销*ST
600860.SH,京城股份,20180404,20200330,20180403,撤销*ST
600608.SH,ST沪科,20180404,,20180403,摘星
002931.SZ,锋龙股份,20180403,,,其他
600877.SH,ST嘉陵,20180403,20190325,20180402,摘星
000585.SZ,*ST东电,20180402,20190820,20180330,*ST
300504.SZ,天邑股份,20180330,,,其他
603214.SH,爱婴室,20180330,,,其他
002400.SZ,省广集团,20180330,,20180330,其他
600871.SH,*ST油服,20180329,20190401,20180328,*ST
600710.SH,苏美达,20180328,,20180327,其他
002930.SZ,宏川智慧,20180328,,,其他
600929.SH,湖南盐业,20180326,,,其他
600929.SH,湖南盐业,20180326,20200923,,其他
300634.SZ,彩讯股份,20180323,,,其他
300344.SZ,太空智造,20180321,20210125,20180321,改名
300344.SZ,太空智造,20180321,,20180321,改名
000613.SZ,大东海A,20180315,,20180314,撤销*ST
000613.SZ,大东海A,20180315,20210426,20180314,撤销*ST
000505.SZ,京粮控股,20180313,,20180313,改名
000932.SZ,华菱钢铁,20180309,,20180308,撤销*ST
601005.SH,重庆钢铁,20180309,,20180308,撤销*ST
002600.SZ,领益智造,20180308,,20180308,改名
300427.SZ,红相股份,20180308,,20180308,改名
000609.SZ,中迪投资,20180302,20210429,20180302,改名
603059.SH,倍加洁,20180302,,,其他
002928.SZ,华夏航空,20180302,,,其他
000609.SZ,中迪投资,20180302,,20180302,改名
600844.SH,丹化科技,20180302,,20180301,撤销*ST
000410.SZ,沈阳机床,20180301,20190819,20180228,撤销*ST
002717.SZ,岭南股份,20180301,,20180301,改名
600901.SH,江苏租赁,20180301,,,其他
300741.SZ,华宝股份,20180301,,,其他
002929.SZ,润建通信,20180301,20190429,,其他
603680.SH,今创集团,20180227,,,其他
603712.SH,七一二,20180226,,,其他
601360.SH,三六零,20180226,,20180202,改名
002927.SZ,泰永长征,20180223,,,其他
600733.SH,SST前锋,20180222,20180830,20180214,摘星
000737.SZ,*ST南风,20180214,20190417,20180213,*ST
603156.SH,养元饮品,20180212,,,其他
002417.SZ,深南股份,20180209,,20180209,改名
600696.SH,ST匹凸,20180209,20180618,20180208,摘星
002188.SZ,ST巴士,20180208,20180501,20180207,ST
002427.SZ,ST尤夫,20180208,20180502,20180207,ST
603709.SH,中源家居,20180208,,,其他
300740.SZ,御家汇,20180208,,,其他
300740.SZ,御家汇,20180208,20210401,,其他
002024.SZ,苏宁易购,20180207,,20180207,改名
603871.SH,嘉友国际,20180206,,,其他
300644.SZ,南京聚隆,20180206,,,其他
603399.SH,吉翔股份,20180206,,20180131,改名
002926.SZ,华西证券,20180205,,,其他
002447.SZ,晨鑫科技,20180202,20200505,20180202,改名
603516.SH,淳中科技,20180202,,,其他
600702.SH,舍得酒业,20180201,20200921,20180126,改名
603506.SH,南都物业,20180201,,,其他
300739.SZ,明阳电路,20180201,,,其他
600702.SH,舍得酒业,20180201,,20180126,改名
601838.SH,成都银行,20180131,,,其他
002084.SZ,海鸥住工,20180131,,20180131,改名
600764.SH,中国海防,20180130,,20180125,改名
300420.SZ,五洋停车,20180130,,20180130,改名
300737.SZ,科顺股份,20180125,,,其他
300123.SZ,亚光科技,20180125,,20180125,改名
002659.SZ,凯文教育,20180124,,20180124,改名
603356.SH,华菱精工,20180124,,,其他
002082.SZ,万邦德,20180124,,20180124,改名
603895.SH,天永智能,20180122,,,其他
601992.SH,金隅集团,20180119,,20180116,改名
300738.SZ,奥飞数据,20180119,,,其他
002604.SZ,ST龙力,20180119,20180501,20180118,ST
300624.SZ,万兴科技,20180118,,,其他
601828.SH,美凯龙,20180117,,,其他
603056.SH,德邦股份,20180116,,,其他
300733.SZ,西菱动力,20180116,,,其他
002925.SZ,盈趣科技,20180115,,,其他
000719.SZ,中原传媒,20180115,,20180113,改名
600760.SH,中航沈飞,20180112,,20180105,改名
600421.SH,ST仰帆,20180111,20190428,20180110,ST
300736.SZ,百华悦邦,20180109,20180912,,其他
002034.SZ,旺能环境,20180105,,20180105,改名
300664.SZ,鹏鹞环保,20180105,,,其他
002923.SZ,润都股份,20180105,,,其他
603161.SH,科华控股,20180105,,,其他
603080.SH,新疆火炬,20180103,,,其他
603329.SH,上海雅仕,20171229,,,其他
603655.SH,朗博科技,20171229,,,其他
002922.SZ,伊戈尔,20171229,,,其他
300735.SZ,光弘科技,20171229,,,其他
600074.SH,ST保千里,20171229,20180502,20171228,ST
300167.SZ,迪威迅,20171228,,20171228,改名
300684.SZ,中石科技,20171227,,,其他
002921.SZ,联诚精密,20171227,,,其他
600289.SH,ST信通,20171227,20180425,20171226,ST
002920.SZ,德赛西威,20171226,,,其他
002664.SZ,长鹰信质,20171226,,20171226,改名
001965.SZ,招商公路,20171225,,,其他
603283.SH,赛腾股份,20171225,,,其他
831010.BJ,凯添燃气,20171225,,20171223,改名
002061.SZ,浙江交科,20171222,,20171222,改名
600061.SH,国投资本,20171222,,20171220,改名
002918.SZ,蒙娜丽莎,20171219,,,其他
002919.SZ,名臣健康,20171218,,,其他
603477.SH,振静股份,20171218,,,其他
603477.SH,振静股份,20171218,20200923,,其他
000155.SZ,川化股份,20171218,20181007,20171213,其他
603900.SH,莱绅通灵,20171215,,20171207,改名
600025.SH,华能水电,20171215,,,其他
000912.SZ,*ST天化,20171215,20190414,20171214,*ST
002916.SZ,深南电路,20171213,,,其他
300732.SZ,设研院,20171212,,,其他
603890.SH,春秋电子,20171212,,,其他
002917.SZ,金奥博,20171208,,,其他
300731.SZ,科创新源,20171208,,,其他
300237.SZ,美晨生态,20171207,,20171207,改名
600545.SH,卓郎智能,20171205,,20171130,改名
300730.SZ,科创信息,20171205,,,其他
002915.SZ,中欣氟材,20171205,,,其他
603917.SH,合力科技,20171204,,,其他
603302.SH,鑫广绿环,20171204,,,其他
603848.SH,好太太,20171201,,,其他
002913.SZ,奥士康,20171201,,,其他
300729.SZ,乐歌股份,20171201,,,其他
002456.SZ,欧菲科技,20171201,20190326,20171201,改名
603711.SH,香飘飘,20171130,,,其他
000691.SZ,亚太实业,20171129,,20171128,撤销ST
603809.SH,豪能股份,20171128,,,其他
603685.SH,晨丰科技,20171127,,,其他
300727.SZ,润禾材料,20171127,,,其他
002911.SZ,佛燃股份,20171122,20200317,,其他
601019.SH,山东出版,20171122,,,其他
002912.SZ,中新赛克,20171121,,,其他
300726.SZ,宏达电子,20171121,,,其他
603661.SH,恒林股份,20171121,,,其他
603365.SH,水星家纺,20171120,,,其他
603619.SH,中曼石油,20171117,,,其他
600933.SH,爱柯迪,20171117,,,其他
603970.SH,中农立华,20171116,,,其他
300723.SZ,一品红,20171116,,,其他
002864.SZ,盘龙药业,20171116,,,其他
603605.SH,珀莱雅,20171115,,,其他
300721.SZ,怡达股份,20171115,,,其他
002464.SZ,众应互联,20171115,20210425,20171115,改名
002464.SZ,众应互联,20171115,,20171115,改名
603076.SH,乐惠国际,20171113,,,其他
603278.SH,大业股份,20171113,,,其他
603916.SH,苏博特,20171110,,,其他
603083.SH,剑桥科技,20171110,,,其他
300722.SZ,新余国科,20171110,,,其他
300725.SZ,药石科技,20171110,,,其他
300719.SZ,安达维尔,20171109,,,其他
300716.SZ,国立科技,20171109,,,其他
600520.SH,文一科技,20171108,,20171102,改名
600903.SH,贵州燃气,20171107,,,其他
603856.SH,东宏股份,20171106,,,其他
300717.SZ,华信新材,20171106,,,其他
300720.SZ,海川智能,20171106,,,其他
603507.SH,振江股份,20171106,,,其他
300718.SZ,长盛轴承,20171106,,,其他
300728.SZ,天常股份,20171106,,,其他
603659.SH,璞泰来,20171103,,,其他
603937.SH,丽岛新材,20171102,,,其他
300713.SZ,英可瑞,20171101,,,其他
603912.SH,佳力图,20171101,,,其他
300711.SZ,广哈通信,20171101,,,其他
600622.SH,光大嘉宝,20171101,,20171025,改名
603289.SH,泰瑞机器,20171031,,,其他
300712.SZ,永福股份,20171031,,,其他
002910.SZ,庄园牧场,20171031,,,其他
603260.SH,合盛硅业,20171030,,,其他
000736.SZ,中交地产,20171027,,20171027,改名
000158.SZ,常山北明,20171027,,20171027,改名
300715.SZ,凯伦股份,20171026,,,其他
002909.SZ,集泰股份,20171026,,,其他
603722.SH,阿科力,20171025,,,其他
603607.SH,京华激光,20171025,,,其他
601108.SH,财通证券,20171024,,,其他
603922.SH,金鸿顺,20171023,,,其他
603683.SH,晶华新材,20171020,,,其他
002907.SZ,华森制药,20171020,,,其他
603466.SH,风语筑,20171020,,,其他
002908.SZ,德生科技,20171020,,,其他
300709.SZ,精研科技,20171019,,,其他
300710.SZ,万隆光电,20171019,,,其他
603396.SH,金辰股份,20171018,,,其他
603829.SH,洛凯股份,20171017,,,其他
600321.SH,正源股份,20171016,20180411,20171011,改名
002905.SZ,金逸影视,20171016,,,其他
300708.SZ,聚灿光电,20171016,,,其他
603499.SH,翔港科技,20171016,,,其他
002906.SZ,华阳集团,20171013,,,其他
603110.SH,东方材料,20171013,,,其他
002903.SZ,宇环数控,20171013,,,其他
000811.SZ,冰轮环境,20171013,,20171013,改名
002042.SZ,华孚时尚,20171012,,20171012,改名
603103.SH,横店影视,20171012,,,其他
300705.SZ,九典制药,20171010,,,其他
300707.SZ,威唐工业,20171010,,,其他
000976.SZ,华铁股份,20171010,,20171010,改名
300308.SZ,中际旭创,20171009,,20170930,改名
603367.SH,辰欣药业,20170929,,,其他
601086.SH,国芳集团,20170929,,,其他
002902.SZ,铭普光磁,20170929,,,其他
603378.SH,亚士创能,20170928,,,其他
603136.SH,天目湖,20170927,,,其他
300706.SZ,阿石创,20170926,,,其他
603363.SH,傲农生物,20170926,,,其他
300654.SZ,世纪天鸿,20170926,,,其他
600576.SH,祥源文化,20170926,,20170921,改名
603157.SH,拉夏贝尔,20170925,20200630,,其他
603157.SH,拉夏贝尔,20170925,,,其他
002900.SZ,哈三联,20170922,,,其他
603963.SH,大理药业,20170922,,,其他
002901.SZ,大博医疗,20170922,,,其他
603055.SH,台华新材,20170921,,,其他
603533.SH,掌阅科技,20170921,,,其他
603106.SH,恒银金融,20170920,20200719,,其他
603106.SH,恒银金融,20170920,,,其他
300703.SZ,创源文化,20170919,20201203,,其他
300703.SZ,创源文化,20170919,,,其他
300702.SZ,天宇股份,20170919,,,其他
603813.SH,原尚股份,20170918,,,其他
002893.SZ,华通热力,20170915,,,其他
300701.SZ,森霸股份,20170915,20180418,,其他
603321.SH,梅轮电梯,20170915,,,其他
002899.SZ,英派斯,20170915,,,其他
000669.SZ,金鸿控股,20170913,20200505,20170913,改名
603648.SH,畅联股份,20170913,,,其他
600655.SH,豫园股份,20170913,,20170906,其他
300700.SZ,岱勒新材,20170912,,,其他
002898.SZ,赛隆药业,20170912,,,其他
603386.SH,广东骏亚,20170912,,,其他
603277.SH,银都股份,20170911,,,其他
300695.SZ,兆丰股份,20170908,,,其他
603882.SH,金域医学,20170908,,,其他
300306.SZ,远方信息,20170907,,20170907,其他
002897.SZ,意华股份,20170907,,,其他
603527.SH,众源新材,20170907,,,其他
300697.SZ,电工合金,20170907,,,其他
603725.SH,天安新材,20170906,,,其他
603183.SH,建研院,20170905,,,其他
603500.SH,祥和实业,20170904,,,其他
603359.SH,东珠景观,20170901,20180712,,其他
300699.SZ,光威复材,20170901,,,其他
300698.SZ,万马科技,20170831,,,其他
002896.SZ,中大力德,20170829,,,其他
300108.SZ,吉药控股,20170829,,20170829,改名
000710.SZ,贝瑞基因,20170828,,20170825,摘星改名
002359.SZ,北讯集团,20170828,20190505,20170828,改名
600255.SH,梦舟股份,20170825,20200505,20170822,改名
603127.SH,昭衍新药,20170825,,,其他
002895.SZ,川恒股份,20170825,,,其他
300079.SZ,数码科技,20170825,20210204,20170825,改名
300079.SZ,数码科技,20170825,,20170825,改名
603181.SH,皇马科技,20170824,,,其他
000584.SZ,哈工智能,20170824,,20170824,改名
603079.SH,圣达生物,20170823,,,其他
300693.SZ,盛弘股份,20170822,,,其他
603976.SH,正川股份,20170822,,,其他
300696.SZ,爱乐达,20170822,,,其他
871981.BJ,晶赛科技,20170822,,,其他
601949.SH,中国出版,20170821,,,其他
002891.SZ,中宠股份,20170821,,,其他
300692.SZ,中环环保,20170821,,,其他
002123.SZ,梦网集团,20170821,20210125,20170819,改名
002123.SZ,梦网集团,20170821,,20170819,改名
603557.SH,起步股份,20170818,20210429,,其他
603129.SH,春风动力,20170818,,,其他
603557.SH,起步股份,20170818,,,其他
603776.SH,永安行,20170817,,,其他
002892.SZ,科力尔,20170817,,,其他
601326.SH,秦港股份,20170816,,,其他
002619.SZ,艾格拉斯,20170815,,20170815,改名
002619.SZ,艾格拉斯,20170815,20210429,20170815,改名
002220.SZ,天宝食品,20170814,20190527,20170814,改名
603721.SH,中广天择,20170811,,,其他
300691.SZ,联合光电,20170811,,,其他
002148.SZ,北纬科技,20170810,,20170810,其他
603602.SH,纵横通信,20170810,,,其他
300688.SZ,创业黑马,20170810,,,其他
603458.SH,勘设股份,20170809,,,其他
300689.SZ,澄天伟业,20170809,,,其他
600745.SH,闻泰科技,20170809,,20170804,改名
603535.SH,嘉诚国际,20170808,,,其他
300690.SZ,双一科技,20170808,,,其他
300683.SZ,海特生物,20170808,,,其他
002537.SZ,海联金汇,20170807,,20170807,改名
603978.SH,深圳新星,20170807,,,其他
603880.SH,南卫股份,20170807,,,其他
300686.SZ,智动力,20170804,,,其他
300687.SZ,赛意信息,20170803,,,其他
603860.SH,中公高科,20170802,,,其他
603825.SH,华扬联众,20170802,,,其他
300685.SZ,艾德生物,20170802,,,其他
002890.SZ,弘宇股份,20170802,,,其他
300682.SZ,朗新科技,20170801,,,其他
603357.SH,设计总院,20170801,,,其他
002887.SZ,绿茵生态,20170801,,,其他
600710.SH,ST常林,20170801,20180327,20170725,恢复上市加N
002889.SZ,东方嘉盛,20170731,,,其他
603233.SH,大参林,20170731,,,其他
300679.SZ,电连技术,20170731,,,其他
600710.SH,NST常林,20170731,20170731,20170725,其他
300061.SZ,康旗股份,20170728,20200115,20170728,改名
603730.SH,岱美股份,20170728,,,其他
300678.SZ,中科信息,20170728,,,其他
603063.SH,禾望电气,20170728,,,其他
300680.SZ,隆盛科技,20170725,,,其他
300681.SZ,英搏尔,20170725,,,其他
002888.SZ,惠威科技,20170721,,,其他
300677.SZ,英科医疗,20170721,,,其他
603676.SH,卫信康,20170721,,,其他
601619.SH,嘉泽新能,20170720,,,其他
300675.SZ,建科院,20170719,,,其他
603707.SH,健友股份,20170719,,,其他
300459.SZ,金科文化,20170719,,20170719,改名
300459.SZ,金科文化,20170719,20210818,20170719,改名
603612.SH,索通发展,20170718,,,其他
002882.SZ,金龙羽,20170717,,,其他
603387.SH,基蛋生物,20170717,,,其他
300372.SZ,欣泰退,20170717,,20170624,终止上市
300676.SZ,华大基因,20170714,,,其他
300083.SZ,劲胜智能,20170713,,20170713,改名
300083.SZ,劲胜智能,20170713,20200721,20170713,改名
603595.SH,东尼电子,20170712,,,其他
300672.SZ,国科微,20170712,,,其他
002884.SZ,凌霄泵业,20170711,,,其他
603757.SH,大元泵业,20170711,,,其他
300673.SZ,佩蒂股份,20170711,,,其他
603305.SH,旭升股份,20170710,,,其他
002879.SZ,长缆科技,20170707,,,其他
300007.SZ,汉威科技,20170707,,20170707,改名
300143.SZ,星普医科,20170706,20190716,20170706,改名
603933.SH,睿能科技,20170706,,,其他
603331.SH,百达精工,20170705,,,其他
300671.SZ,富满电子,20170705,,,其他
300671.SZ,富满电子,20170705,20211018,,其他
300670.SZ,大烨智能,20170703,,,其他
603617.SH,君禾股份,20170703,,,其他
603801.SH,志邦股份,20170630,20180829,,其他
300669.SZ,沪宁股份,20170629,,,其他
300268.SZ,佳沃股份,20170629,,20170629,改名
300268.SZ,佳沃股份,20170629,20210718,20170629,改名
603938.SH,三孚股份,20170628,,,其他
000408.SZ,藏格控股,20170627,20200505,20170627,改名
603043.SH,广州酒家,20170627,,,其他
002886.SZ,沃特股份,20170627,,,其他
603286.SH,日盈电子,20170627,,,其他
002885.SZ,京泉华,20170627,,,其他
601878.SH,浙商证券,20170626,,,其他
002881.SZ,美格智能,20170622,,,其他
603380.SH,易德龙,20170622,,,其他
603679.SH,华体科技,20170621,,,其他
871642.BJ,通易航天,20170620,,,其他
603335.SH,迪生力,20170620,,,其他
002883.SZ,中设股份,20170620,,,其他
603316.SH,诚邦股份,20170619,,,其他
300667.SZ,必创科技,20170619,,,其他
300668.SZ,杰恩设计,20170619,,,其他
600898.SH,国美通讯,20170616,20200429,20170613,改名
603326.SH,我乐家居,20170616,,,其他
002880.SZ,卫光生物,20170616,,,其他
300405.SZ,科隆股份,20170616,,20170616,改名
002625.SZ,光启技术,20170616,,20170616,改名
600226.SH,瀚叶股份,20170615,20200630,20170610,改名
600226.SH,瀚叶股份,20170615,,20170610,改名
000995.SZ,皇台酒业,20170615,20180502,20170614,撤销*ST
300666.SZ,江丰电子,20170615,,,其他
603980.SH,吉华集团,20170615,,,其他
603226.SH,菲林格尔,20170615,,,其他
603879.SH,永悦科技,20170614,,,其他
603536.SH,惠发股份,20170613,20190815,,其他
300665.SZ,飞鹿股份,20170613,,,其他
603767.SH,中马传动,20170613,,,其他
600221.SH,海航控股,20170612,,20170607,改名
600221.SH,海航控股,20170612,20210218,20170607,改名
002193.SZ,如意集团,20170612,,20170612,改名
002558.SZ,巨人网络,20170609,,20170609,改名
300662.SZ,科锐国际,20170608,,,其他
300663.SZ,科蓝软件,20170608,,,其他
000611.SZ,天首发展,20170608,20190505,20170607,撤销*ST
000980.SZ,众泰汽车,20170607,20200623,20170606,改名
600732.SH,ST新梅,20170607,20191226,20170527,恢复上市加N
000980.SZ,众泰汽车,20170607,,20170606,改名
603496.SH,恒为科技,20170607,,,其他
600732.SH,NST新梅,20170606,20170606,20170527,其他
002878.SZ,元隆雅图,20170606,,,其他
300661.SZ,圣邦股份,20170606,,,其他
300081.SZ,恒信东方,20170605,,20170603,改名
002877.SZ,智能自控,20170605,,,其他
603042.SH,华脉科技,20170602,,,其他
300658.SZ,延江股份,20170602,,,其他
300660.SZ,江苏雷利,20170602,,,其他
002875.SZ,安奈儿,20170601,,,其他
603200.SH,上海洗霸,20170601,,,其他
002379.SZ,宏创控股,20170601,,20170601,改名
603196.SH,日播时尚,20170531,,,其他
002530.SZ,金财互联,20170531,,20170527,改名
300659.SZ,中孚信息,20170526,,,其他
002180.SZ,纳思达,20170526,,20170526,改名
603580.SH,艾艾精工,20170525,,,其他
002876.SZ,三利谱,20170525,,,其他
000968.SZ,蓝焰控股,20170525,,20170525,改名
603855.SH,华荣股份,20170524,,,其他
002379.SZ,鲁丰环保,20170524,20170531,20170523,撤销*ST
000033.SZ,新都退,20170524,,20170518,终止上市
300657.SZ,弘信电子,20170523,,,其他
300655.SZ,晶瑞股份,20170523,,,其他
300655.SZ,晶瑞股份,20170523,20210805,,其他
000408.SZ,金谷源,20170523,20170626,20170522,撤销*ST
603383.SH,顶点软件,20170522,,,其他
002614.SZ,奥佳华,20170522,,20170522,改名
603197.SH,保隆科技,20170519,,,其他
002873.SZ,新天药业,20170519,,,其他
300656.SZ,民德电子,20170519,,,其他
002739.SZ,万达电影,20170519,,20170519,改名
000505.SZ,珠江控股,20170519,20180312,20170518,撤销*ST
002872.SZ,天圣制药,20170519,20190428,,其他
000633.SZ,合金投资,20170518,,20170517,撤销*ST
002289.SZ,宇顺电子,20170518,20190425,20170517,撤销*ST
871553.BJ,凯腾精工,20170517,,,其他
603758.SH,秦安股份,20170517,,,其他
603269.SH,海鸥股份,20170517,,,其他
603488.SH,展鹏科技,20170516,,,其他
300652.SZ,雷迪克,20170516,,,其他
300653.SZ,正海生物,20170516,,,其他
000968.SZ,煤气化,20170515,20170524,20170512,撤销*ST
601952.SH,苏垦农发,20170515,,,其他
002869.SZ,金溢科技,20170515,,,其他
002870.SZ,香山股份,20170515,,,其他
000913.SZ,钱江摩托,20170515,,20170512,撤销*ST
603180.SH,金牌厨柜,20170512,,,其他
000504.SZ,南华生物,20170512,20190505,20170511,撤销*ST
603086.SH,先达股份,20170511,,,其他
603113.SH,金能科技,20170511,,,其他
002871.SZ,伟隆股份,20170511,,,其他
603896.SH,寿仙谷,20170510,,,其他
603926.SH,铁流股份,20170510,,,其他
600967.SH,内蒙一机,20170510,,20170505,改名
603229.SH,奥翔药业,20170509,,,其他
603728.SH,鸣志电器,20170509,,,其他
300651.SZ,金陵体育,20170509,,,其他
600391.SH,航发科技,20170509,,20170504,改名
600893.SH,航发动力,20170509,,20170504,改名
600339.SH,中油工程,20170508,,20170505,撤销*ST
603985.SH,恒润股份,20170505,,,其他
300643.SZ,万通智控,20170505,,,其他
300649.SZ,杭州园林,20170505,,,其他
002401.SZ,中远海科,20170505,,20170505,改名
600390.SH,五矿资本,20170504,,20170503,撤销*ST
603501.SH,韦尔股份,20170504,,,其他
000622.SZ,恒立实业,20170504,,20170503,撤销*ST
600423.SH,*ST柳化,20170503,20191219,20170429,*ST
600844.SH,*ST丹科,20170503,20180301,20170429,*ST
000982.SZ,*ST中绒,20170503,20210607,20170429,*ST
603505.SH,金石资源,20170503,,,其他
300647.SZ,超频三,20170503,,,其他
002868.SZ,绿康生化,20170503,,,其他
300650.SZ,太龙照明,20170503,,,其他
300650.SZ,太龙照明,20170503,20211014,,其他
