ts_code,name,area,fullname,enname,cnspell,market,list_date
600262.SH,北方股份,内蒙,内蒙古北方重型汽车股份有限公司,"Inner Mongolia North Hauler Joint Stock Co., Ltd",bfgf,主板,20000630
600265.SH,*ST景谷,云南,云南景谷林业股份有限公司,"Yunnan Jinggu Forestry Co.,Ltd",stjg,主板,20000825
600266.SH,城建发展,北京,北京城建投资发展股份有限公司,"Beijing Urban Construction Investment & Development Co.,Ltd.",cjfz,主板,19990203
600267.SH,海正药业,浙江,浙江海正药业股份有限公司,"Zhejiang Hisun Pharmaceutical Co.,Ltd.",hzyy,主板,20000725
600268.SH,国电南自,江苏,国电南京自动化股份有限公司,"Guodian Nanjing Automation Co.,Ltd",gdnz,主板,19991118
600269.SH,赣粤高速,江西,江西赣粤高速公路股份有限公司,"Jiangxi Ganyue Expressway Co., Ltd.",gygs,主板,20000518
600271.SH,航天信息,北京,航天信息股份有限公司,Aisino Co.Ltd.,htxx,主板,20030711
600272.SH,开开实业,上海,上海开开实业股份有限公司,Shanghai Kai Kai Industrial Company Limited,kksy,主板,20010228
600273.SH,嘉化能源,浙江,浙江嘉化能源化工股份有限公司,"Zhejiang Jiahua Energy Chemical Industry Co.,Ltd.",jhny,主板,20030627
600275.SH,*ST昌鱼,湖北,湖北武昌鱼股份有限公司,"Hubei Wuchangyu Co.,Ltd.",stcy,主板,20000810
600276.SH,恒瑞医药,江苏,江苏恒瑞医药股份有限公司,"Jiangsu Hengrui Pharmaceuticals Co.,Ltd",hryy,主板,20001018
600277.SH,亿利洁能,内蒙,亿利洁能股份有限公司,Elion Energy Company Limited,yljn,主板,20000725
600278.SH,东方创业,上海,东方国际创业股份有限公司,"Orient International Enterprise, Ltd.",dfcy,主板,20000712
600279.SH,重庆港,重庆,重庆港股份有限公司,"Chongqing Port Co.,Ltd.",cqg,主板,20000731
600280.SH,中央商场,江苏,南京中央商场(集团)股份有限公司,"Nanjing Central Emporium (Group) Stocks Co.,Ltd.",zysc,主板,20000926
600281.SH,华阳新材,山西,山西华阳新材料股份有限公司,"Shanxi Huayang New Material Co.,Ltd.",hyxc,主板,20001109
600282.SH,南钢股份,江苏,南京钢铁股份有限公司,"Nanjing Iron & Steel Co.,Ltd.",nggf,主板,20000919
600283.SH,钱江水利,浙江,钱江水利开发股份有限公司,"Qian Jiang Water Resources Development Co.,Ltd",qjsl,主板,20001018
600284.SH,浦东建设,上海,上海浦东建设股份有限公司,"Shanghai Pudong Construction Co.,Ltd.",pdjs,主板,20040316
600285.SH,羚锐制药,河南,河南羚锐制药股份有限公司,"Henan Lingrui Pharmaceutical Co., Ltd",lrzy,主板,20001018
600287.SH,江苏舜天,江苏,江苏舜天股份有限公司,"Jiangsu Sainty Corp.,Ltd",jsst,主板,20000901
600288.SH,大恒科技,北京,大恒新纪元科技股份有限公司,"Daheng New Epoch Technology, Inc.",dhkj,主板,20001129
600289.SH,ST信通,黑龙江,亿阳信通股份有限公司,Bright Oceans Inter-Telecom Corporation,stxt,主板,20000720
600290.SH,ST华仪,浙江,华仪电气股份有限公司,Huayi Electric Company Limited,sthy,主板,20001106
600291.SH,*ST西水,内蒙,内蒙古西水创业股份有限公司,"Xishui Strong Year Co.,Ltd Inner Mongolia",stxs,主板,20000731
600292.SH,远达环保,重庆,国家电投集团远达环保股份有限公司,"Spic Yuanda Environmental—Protection Co. ,Ltd.",ydhb,主板,20001101
600293.SH,三峡新材,湖北,湖北三峡新型建材股份有限公司,"Hubei Sanxia New Building Materials Co.,Ltd",sxxc,主板,20000919
600295.SH,鄂尔多斯,内蒙,内蒙古鄂尔多斯资源股份有限公司,"Inner Mongolia Eerduosi Resources Co.,Ltd.",eeds,主板,20010426
600297.SH,广汇汽车,辽宁,广汇汽车服务集团股份公司,"China Grand Automotive Services Group Co., Ltd.",ghqc,主板,20001116
600298.SH,安琪酵母,湖北,安琪酵母股份有限公司,"Angel Yeast Co.,Ltd",aqjm,主板,20000818
600299.SH,安迪苏,北京,蓝星安迪苏股份有限公司,Bluestar Adisseo Company,ads,主板,20000420
600300.SH,ST维维,江苏,维维食品饮料股份有限公司,"V V Food & Beverage Co.,Ltd.",stww,主板,20000630
600301.SH,*ST南化,广西,南宁化工股份有限公司,"Nanning Chemical Industry Co., Ltd",stnh,主板,20000712
600302.SH,标准股份,陕西,西安标准工业股份有限公司,"Xi'An Typical Industries Co.,Ltd",bzgf,主板,20001213
600303.SH,曙光股份,辽宁,辽宁曙光汽车集团股份有限公司,"Liaoning Sg Automotive Group Co.,Ltd.",sggf,主板,20001226
600305.SH,恒顺醋业,江苏,江苏恒顺醋业股份有限公司,"Jiangsu Hengshun Vinegar-Industry Co.,Ltd",hscy,主板,20010206
600306.SH,*ST商城,辽宁,沈阳商业城股份有限公司,"Shenyang Commercial City Co.,Ltd.",stsc,主板,20001226
600307.SH,酒钢宏兴,甘肃,甘肃酒钢集团宏兴钢铁股份有限公司,"Gansu Jiu Steel Group Hongxing Iron & Steel Co.,Ltd.",jghx,主板,20001220
600308.SH,华泰股份,山东,山东华泰纸业股份有限公司,"Shandong Huatai Paper Industry Shareholding Co.,Ltd",htgf,主板,20000928
600309.SH,万华化学,山东,万华化学集团股份有限公司,"Wanhua Chemical Group Co.,Ltd.",whhx,主板,20010105
600310.SH,桂东电力,广西,广西桂东电力股份有限公司,"Guangxi Guidong Electric Power Co.,Ltd",gddl,主板,20010228
600311.SH,ST荣华,甘肃,甘肃荣华实业(集团)股份有限公司,"Gansu Ronghua Industry Group Co.,Ltd.",strh,主板,20010626
600312.SH,平高电气,河南,河南平高电气股份有限公司,"Henan Pinggao Electric Co.,Ltd",pgdq,主板,20010221
600313.SH,农发种业,北京,中农发种业集团股份有限公司,"Zhongnongfa Seed Industry Group Co., Ltd.",nfzy,主板,20010119
600315.SH,上海家化,上海,上海家化联合股份有限公司,"Shanghai Jahwa United Co.,Ltd.",shjh,主板,20010315
600316.SH,洪都航空,江西,江西洪都航空工业股份有限公司,"Jiangxi Hongdu Aviation Industry Co.,Ltd.",hdhk,主板,20001215
600318.SH,新力金融,安徽,安徽新力金融股份有限公司,"Anhui Xinli Finance Co.,Ltd.",xljr,主板,20001208
600319.SH,*ST亚星,山东,潍坊亚星化学股份有限公司,"Weifang Yaxing Chemical Co.,Ltd.",styx,主板,20010326
600320.SH,振华重工,上海,上海振华重工(集团)股份有限公司,"Shanghai Zhenhua Heavy Industries Co.,Ltd.",zhzg,主板,20001221
600321.SH,正源股份,四川,正源控股股份有限公司,"Rightway Holdings Co., Ltd.",zygf,主板,20010524
600322.SH,天房发展,天津,天津市房地产发展(集团)股份有限公司,"Tianjin Realty Development(Group) Co.,Ltd.",tffz,主板,20010910
600323.SH,瀚蓝环境,广东,瀚蓝环境股份有限公司,"Grandblue Environment Co.,Ltd.",hlhj,主板,20001225
600325.SH,华发股份,广东,珠海华发实业股份有限公司,"Zhuhai Huafa Properties Co.,Ltd",hfgf,主板,20040225
600326.SH,西藏天路,西藏,西藏天路股份有限公司,"Tibet Tianlu Co., Ltd.",xztl,主板,20010116
600327.SH,大东方,江苏,无锡商业大厦大东方股份有限公司,"Wuxi Commercial Mansion Grand Orient Co.,Ltd",ddf,主板,20020625
600328.SH,中盐化工,内蒙,中盐内蒙古化工股份有限公司,"CNSIG Inner Mongolia Chemical Industry Co., Ltd.",zyhg,主板,20001222
600329.SH,中新药业,天津,天津中新药业集团股份有限公司,Tianjin Zhongxin Pharmaceutical Group Corporation Limited,zxyy,主板,20010606
600330.SH,天通股份,浙江,天通控股股份有限公司,"TDG Holding Co.,Ltd",ttgf,主板,20010118
600331.SH,宏达股份,四川,四川宏达股份有限公司,"Sichuan Hongda Co.,Ltd",hdgf,主板,20011220
600332.SH,白云山,广东,广州白云山医药集团股份有限公司,Guangzhou Baiyunshan Pharmaceutical Holdings Company Limited,bys,主板,20010206
600333.SH,长春燃气,吉林,长春燃气股份有限公司,"Changchun Gas Co.,Ltd",ccrq,主板,20001211
600335.SH,国机汽车,天津,国机汽车股份有限公司,"Sinomach Automobile Co., Ltd.",gjqc,主板,20010305
600336.SH,澳柯玛,山东,澳柯玛股份有限公司,"Aucma Co.,Ltd.",akm,主板,20001229
600337.SH,美克家居,江西,美克国际家居用品股份有限公司,"Markor International Home Furnishings Co., Ltd.",mkjj,主板,20001127
600338.SH,西藏珠峰,西藏,西藏珠峰资源股份有限公司,"Tibet Summit Resources Co., Ltd.",xzzf,主板,20001227
600339.SH,中油工程,新疆,中国石油集团工程股份有限公司,China Petroleum Engineering Corporation,zygc,主板,20001225
600340.SH,华夏幸福,河北,华夏幸福基业股份有限公司,"China Fortune Land Development Co.,Ltd.",hxxf,主板,20031230
600343.SH,航天动力,陕西,陕西航天动力高科技股份有限公司,"Shaanxi Aerospace Power Hi-Tech Co.,Ltd",htdl,主板,20030408
600345.SH,长江通信,湖北,武汉长江通信产业集团股份有限公司,"Wuhan Yangtze Communication Industry Group Co.,Ltd",cjtx,主板,20001222
600346.SH,恒力石化,辽宁,恒力石化股份有限公司,"Hengli Petrochemical Co.,Ltd.",hlsh,主板,20010820
600348.SH,华阳股份,山西,山西华阳集团新能股份有限公司,"Shan Xi Hua Yang Group New Energy Co.,Ltd.",hygf,主板,20030821
600350.SH,山东高速,山东,山东高速股份有限公司,Shandong Hi-Speed Company Limited,sdgs,主板,20020318
600351.SH,亚宝药业,山西,亚宝药业集团股份有限公司,"Yabao Pharmaceutical Group Co.,Ltd",ybyy,主板,20020926
600352.SH,浙江龙盛,浙江,浙江龙盛集团股份有限公司,"Zhejiang Longsheng Group Co.,Ltd",zjls,主板,20030801
600353.SH,旭光电子,四川,成都旭光电子股份有限公司,"Chengdu Xuguang Electronics Co.,Ltd.",xgdz,主板,20021120
600354.SH,敦煌种业,甘肃,甘肃省敦煌种业集团股份有限公司,"Gansu Dunhuang Seed Group Co.,Ltd.",dhzy,主板,20040115
600355.SH,精伦电子,湖北,精伦电子股份有限公司,"Routon Electronic Co.,Ltd.",jldz,主板,20020613
600356.SH,恒丰纸业,黑龙江,牡丹江恒丰纸业股份有限公司,"Mudanjiang Hengfeng Paper Co.,Ltd",hfzy,主板,20010419
600358.SH,国旅联合,江苏,国旅联合股份有限公司,"China United Travel.Co.,Ltd",gllh,主板,20000922
600359.SH,新农开发,新疆,新疆塔里木农业综合开发股份有限公司,"Xinjiang Talimu Agriculture Development Co.,Ltd.",xnkf,主板,19990429
600360.SH,华微电子,吉林,吉林华微电子股份有限公司,"Jilin Sino-Microelectronics Co.,Ltd.",hwdz,主板,20010316
600361.SH,华联综超,北京,北京华联综合超市股份有限公司,"Beijing Hualian Hypermarket Co.,Ltd.",hlzc,主板,20011129
600362.SH,江西铜业,江西,江西铜业股份有限公司,Jiangxi Copper Company Limited,jxty,主板,20020111
600363.SH,联创光电,江西,江西联创光电科技股份有限公司,"Jiangxi Lianchuang Opto-Electronic Science&Technology Co.,Ltd",lcgd,主板,20010329
600365.SH,ST通葡,吉林,通化葡萄酒股份有限公司,"Tonghua Grape Wine Co.,Ltd",sttp,主板,20010115
600366.SH,宁波韵升,浙江,宁波韵升股份有限公司,"Ningbo Yunsheng Co.,Ltd.",nbys,主板,20001030
600367.SH,红星发展,贵州,贵州红星发展股份有限公司,"Guizhou Redstar Developing Co.,Ltd.",hxfz,主板,20010320
600368.SH,五洲交通,广西,广西五洲交通股份有限公司,"Guangxi Wuzhou Communications Co.,Ltd.",wzjt,主板,20001221
600369.SH,西南证券,重庆,西南证券股份有限公司,"Southwest Securities Co.,Ltd.",xnzq,主板,20010109
600370.SH,三房巷,江苏,江苏三房巷聚材股份有限公司,"Jiangsu Sanfame Polyester Material Co.,Ltd.",sfx,主板,20030306
600371.SH,万向德农,黑龙江,万向德农股份有限公司,"Wanxiang Doneed Co.,Ltd",wxdn,主板,20020916
600372.SH,中航电子,北京,中航航空电子系统股份有限公司,"China Avionics Systems Co.,Ltd.",zhdz,主板,20010706
600373.SH,中文传媒,江西,中文天地出版传媒集团股份有限公司,"Chinese Universe Publishing and Media Group Co.,Ltd.",zwcm,主板,20020304
600375.SH,汉马科技,安徽,汉马科技集团股份有限公司,"Hanma Technology Group Co.,Ltd.",hmkj,主板,20030401
600376.SH,首开股份,北京,北京首都开发股份有限公司,"Beijing Capital Development Co.,Ltd.",skgf,主板,20010312
600377.SH,宁沪高速,江苏,江苏宁沪高速公路股份有限公司,Jiangsu Expressway Company Limited,nhgs,主板,20010116
600378.SH,昊华科技,四川,昊华化工科技集团股份有限公司,"Haohua Chemical Science & Technology Corp., Ltd.",hhkj,主板,20010111
600379.SH,宝光股份,陕西,陕西宝光真空电器股份有限公司,"Shaanxi Baoguang Vacuum Electronic Apparatus Co.,Ltd.",bggf,主板,20020116
600380.SH,健康元,深圳,健康元药业集团股份有限公司,"Joincare Pharmaceutical Group Industry Co., Ltd.",jky,主板,20010608
600381.SH,青海春天,青海,青海春天药用资源科技股份有限公司,"Qinghai Spring Medicinal Resources Technology Co., Ltd",qhct,主板,20010508
600382.SH,*ST广珠,广东,广东明珠集团股份有限公司,"Guangdong Mingzhu Group Co.,Ltd",stgz,主板,20010118
600383.SH,金地集团,深圳,金地(集团)股份有限公司,Gemdale Corporation,jdjt,主板,20010412
600385.SH,*ST金泰,山东,山东金泰集团股份有限公司,"Shandong Jintai Group Co.,Ltd.",stjt,主板,20010723
600386.SH,北巴传媒,北京,北京巴士传媒股份有限公司,"Beijing Bashi Media Co.,Ltd.",bbcm,主板,20010216
600387.SH,ST海越,浙江,海越能源集团股份有限公司,"HY Energy Group Co.,Ltd",sthy,主板,20040218
600388.SH,龙净环保,福建,福建龙净环保股份有限公司,"Fujian Longking Co.,Ltd",ljhb,主板,20001229
600389.SH,江山股份,江苏,南通江山农药化工股份有限公司,"Nantong Jiangshan Agrochemical&Chemicals Co.,Ltd.",jsgf,主板,20010110
600390.SH,五矿资本,湖南,五矿资本股份有限公司,Minmetals Capital Company Limited,wkzb,主板,20010115
600391.SH,航发科技,四川,中国航发航空科技股份有限公司,"Aecc Aero Science and Technology Co.,Ltd",hfkj,主板,20011212
600392.SH,盛和资源,四川,盛和资源控股股份有限公司,"Shenghe Resources Holding Co.,Ltd",shzy,主板,20030529
600393.SH,ST粤泰,广东,广州粤泰集团股份有限公司,"Guangzhou Yuetai Group Co.,Ltd.",styt,主板,20010319
600395.SH,盘江股份,贵州,贵州盘江精煤股份有限公司,"Guizhou Panjiang Refined Coal Co.,Ltd.",pjgf,主板,20010531
600396.SH,金山股份,辽宁,沈阳金山能源股份有限公司,"Shenyang Jinshan Energy Co.,Ltd",jsgf,主板,20010328
600397.SH,安源煤业,江西,安源煤业集团股份有限公司,"Anyuan Coal Industry Group Co., Ltd.",aymy,主板,20020702
600398.SH,海澜之家,江苏,海澜之家集团股份有限公司,"Hla Group Corp., Ltd.",hlzj,主板,20001228
600399.SH,抚顺特钢,辽宁,抚顺特殊钢股份有限公司,"Fushun Special Steel Co.,LTD.",fstg,主板,20001229
600400.SH,红豆股份,江苏,江苏红豆实业股份有限公司,"Jiangsu Hongdou Industrial Co.,Ltd",hdgf,主板,20010108
600403.SH,ST大有,河南,河南大有能源股份有限公司,"Henan Dayou Energy Co., Ltd",stdy,主板,20031009
600405.SH,动力源,北京,北京动力源科技股份有限公司,"Beijing Dynamic Power Co., Ltd",dly,主板,20040401
600406.SH,国电南瑞,江苏,国电南瑞科技股份有限公司,"Nari Technology Co., Ltd.",gdnr,主板,20031016
600408.SH,ST安泰,山西,山西安泰集团股份有限公司,"Shanxi Antai Group Co.,Ltd.",stat,主板,20030212
600409.SH,三友化工,河北,唐山三友化工股份有限公司,"Tangshan Sanyou Chemical Industries Co.,Ltd",syhg,主板,20030618
600410.SH,华胜天成,北京,北京华胜天成科技股份有限公司,"Beijing Teamsun Technology Co., Ltd.",hstc,主板,20040427
600415.SH,小商品城,浙江,浙江中国小商品城集团股份有限公司,"Zhejiang China Commodities City Group Co.,Ltd",xspc,主板,20020509
600416.SH,湘电股份,湖南,湘潭电机股份有限公司,"Xiangtan Electric Manufacturing Co.,Ltd.",xdgf,主板,20020718
600418.SH,江淮汽车,安徽,安徽江淮汽车集团股份有限公司,"Anhui Jianghuai Automobile Group Corp.,Ltd.",jhqc,主板,20010824
600419.SH,天润乳业,新疆,新疆天润乳业股份有限公司,"Xinjiang Tianrun Dairy Co.,Ltd.",trry,主板,20010628
600420.SH,国药现代,上海,上海现代制药股份有限公司,"Shanghai Shyndec Pharmaceutical Co., Ltd.",gyxd,主板,20040616
600421.SH,华嵘控股,湖北,湖北华嵘控股股份有限公司,"Hubei Huarong Holding Co.,Ltd.",hrkg,主板,20040607
600422.SH,昆药集团,云南,昆药集团股份有限公司,"Kpc Pharmaceuticals,Inc.",kyjt,主板,20001206
600423.SH,柳化股份,广西,柳州化工股份有限公司,"Liuzhou Chemical Industry Co.,Ltd",lhgf,主板,20030717
600425.SH,青松建化,新疆,新疆青松建材化工(集团)股份有限公司,"Xinjiang Qingsong Building Materials and Chemicals(Group) Co.,Ltd.",qsjh,主板,20030724
600426.SH,华鲁恒升,山东,山东华鲁恒升化工股份有限公司,"Shandong Hualu-Hengsheng Chemical Co.,Ltd",hlhs,主板,20020620
600428.SH,中远海特,广东,中远海运特种运输股份有限公司,"COSCO SHIPPING Specialized Carriers Co., Ltd.",zyht,主板,20020418
600429.SH,三元股份,北京,北京三元食品股份有限公司,"Beijing Sanyuan Foods Co.,Ltd.",sygf,主板,20030915
600433.SH,冠豪高新,广东,广东冠豪高新技术股份有限公司,"Guangdong Guanhao High-Tech Co.,Ltd",ghgx,主板,20030619
600435.SH,北方导航,北京,北方导航控制技术股份有限公司,"North Navigation Control Technology Co.,Ltd.",bfdh,主板,20030704
600436.SH,片仔癀,福建,漳州片仔癀药业股份有限公司,"Zhangzhou Pientzehuang Pharmaceutical Co., Ltd",pzh,主板,20030616
